Fab,eqp_id,Tool,Model,LotID,Timestamp,FullName,Class,Recipe,Start_Time,End_Time,MSR,MeasTime,MSR_Check,Align_fail,fail_images,total_images,fail_ratio,idp_name,idw_name
M16A,PCD559,PCD559,PROVISION_20,EN722615,2025-06-28 11:39:45.678637,THICK/THICK_NITRIDE,THICK,THICK_NITRIDE,2025-06-28 11:39:45.678637,2025-06-28 12:07:42.678637,20250628_THICK_NITRIDE_EN722615,1677,No,Pass,162,491,0.3299,/Recipe/THICK/THICK_NITRIDE.idp,/Recipe/THICK/THICK_NITRIDE.idw
M11B,ACD814,ACD814,PROVISION_10,TK642421,2025-06-25 03:35:23.678637,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-06-25 03:35:23.678637,2025-06-25 04:02:12.678637,20250625_ROUGH_GATE_LWR_TK642421,1609,Yes,Pass,28,385,0.0727,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M15A,HCDX195,HCDX195,CG6340,PD507135,2025-07-10 07:54:55.678637,CD/CD_CONTACT_14nm,CD,CD_CONTACT_14nm,2025-07-10 07:54:55.678637,2025-07-10 08:46:46.678637,20250710_CD_CONTACT_14nm_PD507135,3111,Yes,Pass,21,393,0.0534,/Recipe/CD/CD_CONTACT_14nm.idp,/Recipe/CD/CD_CONTACT_14nm.idw
M16E,HCDX323,HCDX323,CG6320,QA289934,2025-07-04 12:56:57.678637,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-07-04 12:56:57.678637,2025-07-04 13:51:27.678637,20250704_THICK_OXIDE_QA289934,3270,Yes,Pass,20,143,0.1399,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M11B,HCDX617,HCDX617,CG6300,DV334176,2025-06-24 18:32:57.678637,THICK/THICK_NITRIDE,THICK,THICK_NITRIDE,2025-06-24 18:32:57.678637,2025-06-24 19:17:55.678637,20250624_THICK_NITRIDE_DV334176,2698,Yes,Pass,2,290,0.0069,/Recipe/THICK/THICK_NITRIDE.idp,/Recipe/THICK/THICK_NITRIDE.idw
M15B,ACD263,ACD263,TP3500,TK624788,2025-07-08 00:29:07.678637,OVL/OVL_VIA_METAL,OVL,OVL_VIA_METAL,2025-07-08 00:29:07.678637,2025-07-08 00:37:48.678637,20250708_OVL_VIA_METAL_TK624788,521,Yes,Pass,7,152,0.0461,/Recipe/OVL/OVL_VIA_METAL.idp,/Recipe/OVL/OVL_VIA_METAL.idw
M11A,MCD990,MCD990,VERITYSEM_5,DV850432,2025-07-04 18:49:52.678637,PROF/PROF_GATE_SIDEWALL,PROF,PROF_GATE_SIDEWALL,2025-07-04 18:49:52.678637,2025-07-04 19:16:15.678637,20250704_PROF_GATE_SIDEWALL_DV850432,1583,Yes,Fail,54,190,0.2842,/Recipe/PROF/PROF_GATE_SIDEWALL.idp,/Recipe/PROF/PROF_GATE_SIDEWALL.idw
M16B,VCD204,VCD204,TP4000,TK613358,2025-06-30 21:50:08.678637,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-06-30 21:50:08.678637,2025-06-30 22:22:40.678637,20250630_OVL_M1M2_TK613358,1952,Yes,Pass,0,52,0.0,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
M10C,ECDX658,ECDX658,CG6340,DV893612,2025-07-20 05:10:21.678637,METAL/METAL1_CD,METAL,METAL1_CD,2025-07-20 05:10:21.678637,2025-07-20 06:05:25.678637,20250720_METAL1_CD_DV893612,3304,Yes,Pass,10,226,0.0442,/Recipe/METAL/METAL1_CD.idp,/Recipe/METAL/METAL1_CD.idw
M16A,ECXDX328,ECXDX328,CG6360,QA420984,2025-06-23 09:28:59.678637,PROF/PROF_GATE_SIDEWALL,PROF,PROF_GATE_SIDEWALL,2025-06-23 09:28:59.678637,2025-06-23 10:05:06.678637,20250623_PROF_GATE_SIDEWALL_QA420984,2167,Yes,Pass,14,222,0.0631,/Recipe/PROF/PROF_GATE_SIDEWALL.idp,/Recipe/PROF/PROF_GATE_SIDEWALL.idw
M14B,ACD448,ACD448,TP4000,PD476701,2025-06-19 20:10:55.678637,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-06-19 20:10:55.678637,2025-06-19 20:31:13.678637,20250619_ROUGH_GATE_LWR_PD476701,1218,Yes,None,1,425,0.0024,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M10A,PCD559,PCD559,TP4000,DV845652,2025-06-22 04:26:30.678637,CD/CD_METAL1_5nm,CD,CD_METAL1_5nm,2025-06-22 04:26:30.678637,2025-06-22 05:08:00.678637,20250622_CD_METAL1_5nm_DV845652,2490,Yes,Pass,7,74,0.0946,/Recipe/CD/CD_METAL1_5nm.idp,/Recipe/CD/CD_METAL1_5nm.idw
M10C,ACD814,ACD814,TP3000,EN221414,2025-07-07 11:44:57.678637,CONTACT/CONTACT_DEPTH,CONTACT,CONTACT_DEPTH,2025-07-07 11:44:57.678637,2025-07-07 12:22:20.678637,20250707_CONTACT_DEPTH_EN221414,2243,Yes,Pass,37,401,0.0923,/Recipe/CONTACT/CONTACT_DEPTH.idp,/Recipe/CONTACT/CONTACT_DEPTH.idw
M16E,HCDX323,HCDX323,CG6360,WF794663,2025-07-01 03:53:49.678637,METAL/METAL2_PITCH,METAL,METAL2_PITCH,2025-07-01 03:53:49.678637,2025-07-01 04:27:24.678637,20250701_METAL2_PITCH_WF794663,2015,Yes,None,38,418,0.0909,/Recipe/METAL/METAL2_PITCH.idp,/Recipe/METAL/METAL2_PITCH.idw
R4,HCDX195,HCDX195,CG6300,WF621917,2025-06-25 17:03:14.678637,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-06-25 17:03:14.678637,2025-06-25 17:22:00.678637,20250625_ROUGH_GATE_LWR_WF621917,1126,Yes,Pass,0,132,0.0,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
R3,PCD325,PCD325,TP4500,PD446663,2025-07-20 05:15:39.678637,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-07-20 05:15:39.678637,2025-07-20 05:28:11.678637,20250720_ROUGH_GATE_LWR_PD446663,752,Yes,Pass,17,126,0.1349,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
R3,VCD204,VCD204,TP3500,EN206210,2025-07-12 22:27:57.678637,THICK/THICK_POLY,THICK,THICK_POLY,2025-07-12 22:27:57.678637,2025-07-12 23:04:38.678637,20250712_THICK_POLY_EN206210,2201,Yes,Pass,2,497,0.004,/Recipe/THICK/THICK_POLY.idp,/Recipe/THICK/THICK_POLY.idw
R4,HCDX195,HCDX195,CG6340,EN427897,2025-07-16 09:10:35.678637,CONTACT/CONTACT_CD_14nm,CONTACT,CONTACT_CD_14nm,2025-07-16 09:10:35.678637,2025-07-16 09:25:01.678637,20250716_CONTACT_CD_14nm_EN427897,866,Yes,Pass,31,233,0.133,/Recipe/CONTACT/CONTACT_CD_14nm.idp,/Recipe/CONTACT/CONTACT_CD_14nm.idw
R3,MCD925,MCD925,PROVISION_10,WF490722,2025-07-16 20:35:10.678637,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-07-16 20:35:10.678637,2025-07-16 20:58:43.678637,20250716_GATE_CD_28nm_WF490722,1413,Yes,Pass,35,294,0.119,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M10A,ACD814,ACD814,TP4000,TK829987,2025-07-16 22:08:18.678637,CD/CD_CONTACT_14nm,CD,CD_CONTACT_14nm,2025-07-16 22:08:18.678637,2025-07-16 22:46:15.678637,20250716_CD_CONTACT_14nm_TK829987,2277,Yes,Pass,13,142,0.0915,/Recipe/CD/CD_CONTACT_14nm.idp,/Recipe/CD/CD_CONTACT_14nm.idw
M16B,VCD204,VCD204,PROVISION_20,WF817712,2025-06-20 23:17:37.678637,PROF/PROF_CONTACT_DEPTH,PROF,PROF_CONTACT_DEPTH,2025-06-20 23:17:37.678637,2025-06-20 23:50:41.678637,20250620_PROF_CONTACT_DEPTH_WF817712,1984,Yes,Fail,136,385,0.3532,/Recipe/PROF/PROF_CONTACT_DEPTH.idp,/Recipe/PROF/PROF_CONTACT_DEPTH.idw
M16E,ACD259,ACD259,TP4500,DV644315,2025-06-28 03:16:08.678637,METAL/METAL3_WIDTH,METAL,METAL3_WIDTH,2025-06-28 03:16:08.678637,2025-06-28 04:06:18.678637,20250628_METAL3_WIDTH_DV644315,3010,Yes,Pass,39,389,0.1003,/Recipe/METAL/METAL3_WIDTH.idp,/Recipe/METAL/METAL3_WIDTH.idw
M16A,HCDX674,HCDX674,CG6320,QA157216,2025-07-04 00:04:12.678637,CD/CD_CONTACT_14nm,CD,CD_CONTACT_14nm,2025-07-04 00:04:12.678637,2025-07-04 00:20:29.678637,20250704_CD_CONTACT_14nm_QA157216,977,Yes,Pass,8,173,0.0462,/Recipe/CD/CD_CONTACT_14nm.idp,/Recipe/CD/CD_CONTACT_14nm.idw
M16A,ECDX130,ECDX130,CG6300,TK677236,2025-06-23 15:15:10.678637,CONTACT/CONTACT_DEPTH,CONTACT,CONTACT_DEPTH,2025-06-23 15:15:10.678637,2025-06-23 15:50:29.678637,20250623_CONTACT_DEPTH_TK677236,2119,Yes,Pass,36,488,0.0738,/Recipe/CONTACT/CONTACT_DEPTH.idp,/Recipe/CONTACT/CONTACT_DEPTH.idw
M15B,HCDX338,HCDX338,CG6300,EN785111,2025-07-07 21:12:16.678637,CD/CD_GATE_28nm,CD,CD_GATE_28nm,2025-07-07 21:12:16.678637,2025-07-07 21:54:45.678637,20250707_CD_GATE_28nm_EN785111,2549,Yes,Fail,278,359,0.7744,/Recipe/CD/CD_GATE_28nm.idp,/Recipe/CD/CD_GATE_28nm.idw
M16A,ACD263,ACD263,PROVISION_10,QA316899,2025-07-08 10:01:55.678637,VIA/VIA_TAPER_ANGLE,VIA,VIA_TAPER_ANGLE,2025-07-08 10:01:55.678637,2025-07-08 10:37:56.678637,20250708_VIA_TAPER_ANGLE_QA316899,2161,Yes,Pass,25,357,0.07,/Recipe/VIA/VIA_TAPER_ANGLE.idp,/Recipe/VIA/VIA_TAPER_ANGLE.idw
R3,ACD532,ACD532,PROVISION_20,PD219562,2025-07-12 08:31:03.678637,OVL/OVL_VIA_METAL,OVL,OVL_VIA_METAL,2025-07-12 08:31:03.678637,2025-07-12 09:19:18.678637,20250712_OVL_VIA_METAL_PD219562,2895,No,Pass,124,317,0.3912,/Recipe/OVL/OVL_VIA_METAL.idp,/Recipe/OVL/OVL_VIA_METAL.idw
M11A,ECXDX328,ECXDX328,CG6300,PD247271,2025-07-12 03:21:53.678637,CONTACT/CONTACT_CD_14nm,CONTACT,CONTACT_CD_14nm,2025-07-12 03:21:53.678637,2025-07-12 03:35:07.678637,20250712_CONTACT_CD_14nm_PD247271,794,Yes,Pass,35,284,0.1232,/Recipe/CONTACT/CONTACT_CD_14nm.idp,/Recipe/CONTACT/CONTACT_CD_14nm.idw
M10A,ECDX658,ECDX658,CG6340,PD148759,2025-07-06 05:47:13.678637,OVL/OVL_GATE_CONTACT,OVL,OVL_GATE_CONTACT,2025-07-06 05:47:13.678637,2025-07-06 06:01:24.678637,20250706_OVL_GATE_CONTACT_PD148759,851,No,Fail,77,426,0.1808,/Recipe/OVL/OVL_GATE_CONTACT.idp,/Recipe/OVL/OVL_GATE_CONTACT.idw
M16A,PCD765,PCD765,VERITYSEM_5,TK825423,2025-06-23 12:16:05.678637,PROF/PROF_VIA_TAPER,PROF,PROF_VIA_TAPER,2025-06-23 12:16:05.678637,2025-06-23 13:05:58.678637,20250623_PROF_VIA_TAPER_TK825423,2993,Yes,Pass,40,308,0.1299,/Recipe/PROF/PROF_VIA_TAPER.idp,/Recipe/PROF/PROF_VIA_TAPER.idw
M14A,PCD833,PCD833,TP4500,PD459513,2025-06-24 12:18:07.678637,THICK/THICK_NITRIDE,THICK,THICK_NITRIDE,2025-06-24 12:18:07.678637,2025-06-24 13:04:14.678637,20250624_THICK_NITRIDE_PD459513,2767,Yes,Pass,25,203,0.1232,/Recipe/THICK/THICK_NITRIDE.idp,/Recipe/THICK/THICK_NITRIDE.idw
R3,MCD928,MCD928,PROVISION_20,EN680472,2025-07-14 03:54:59.678637,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-07-14 03:54:59.678637,2025-07-14 04:46:51.678637,20250714_ROUGH_GATE_LWR_EN680472,3112,Yes,Pass,40,413,0.0969,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M16A,ECDX858,ECDX858,CG6380,EN767814,2025-06-25 19:45:11.678637,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-06-25 19:45:11.678637,2025-06-25 20:29:58.678637,20250625_GATE_CD_28nm_EN767814,2687,Yes,Pass,26,263,0.0989,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M15A,MCD384,MCD384,PROVISION_10,WF648122,2025-07-07 12:13:23.678637,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-07-07 12:13:23.678637,2025-07-07 12:22:14.678637,20250707_OVL_M1M2_WF648122,531,Yes,Pass,19,132,0.1439,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
M11A,ACD448,ACD448,PROVISION_10,WF824141,2025-06-26 01:12:03.678637,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-06-26 01:12:03.678637,2025-06-26 01:47:56.678637,20250626_THICK_OXIDE_WF824141,2153,Yes,Pass,36,428,0.0841,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M15A,ECDX704,ECDX704,CG6380,TK635740,2025-06-28 10:09:05.678637,THICK/THICK_POLY,THICK,THICK_POLY,2025-06-28 10:09:05.678637,2025-06-28 10:40:32.678637,20250628_THICK_POLY_TK635740,1887,Yes,Pass,18,400,0.045,/Recipe/THICK/THICK_POLY.idp,/Recipe/THICK/THICK_POLY.idw
M10C,MCD928,MCD928,TP3000,EN363550,2025-06-23 16:08:21.678637,ROUGH/ROUGH_SIDEWALL_LER,ROUGH,ROUGH_SIDEWALL_LER,2025-06-23 16:08:21.678637,2025-06-23 17:01:27.678637,20250623_ROUGH_SIDEWALL_LER_EN363550,3186,Yes,Pass,28,351,0.0798,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idp,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idw
R4,MCD877,MCD877,TP4500,EN302897,2025-07-15 05:13:52.678637,THICK/THICK_NITRIDE,THICK,THICK_NITRIDE,2025-07-15 05:13:52.678637,2025-07-15 05:30:43.678637,20250715_THICK_NITRIDE_EN302897,1011,Yes,None,4,70,0.0571,/Recipe/THICK/THICK_NITRIDE.idp,/Recipe/THICK/THICK_NITRIDE.idw
M11A,MCD928,MCD928,PROVISION_10,TK712353,2025-07-09 22:55:40.678637,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-07-09 22:55:40.678637,2025-07-09 23:11:14.678637,20250709_THICK_OXIDE_TK712353,934,Yes,Pass,2,355,0.0056,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M15B,ACD263,ACD263,PROVISION_10,QA676884,2025-06-25 06:30:14.678637,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-06-25 06:30:14.678637,2025-06-25 06:50:14.678637,20250625_GATE_CD_28nm_QA676884,1200,No,Pass,216,452,0.4779,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M10A,PCD833,PCD833,VERITYSEM_4,DV331942,2025-07-09 19:27:54.678637,ROUGH/ROUGH_SIDEWALL_LER,ROUGH,ROUGH_SIDEWALL_LER,2025-07-09 19:27:54.678637,2025-07-09 20:24:16.678637,20250709_ROUGH_SIDEWALL_LER_DV331942,3382,Yes,Pass,41,337,0.1217,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idp,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idw
M10A,ACD814,ACD814,TP3000,EN462814,2025-06-22 04:49:39.678637,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-06-22 04:49:39.678637,2025-06-22 05:37:03.678637,20250622_VIA_CD_7nm_EN462814,2844,Yes,Fail,85,214,0.3972,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M14A,ECXDX242,ECXDX242,CG6360,QA859143,2025-06-21 01:02:30.678637,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-06-21 01:02:30.678637,2025-06-21 01:33:05.678637,20250621_THICK_OXIDE_QA859143,1835,Yes,Pass,1,299,0.0033,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M14B,ACD814,ACD814,TP4500,QA186345,2025-06-20 01:43:41.678637,OVL/OVL_M1M2,OVL,OVL_M1M2,2025-06-20 01:43:41.678637,2025-06-20 02:31:28.678637,20250620_OVL_M1M2_QA186345,2867,Yes,Pass,14,446,0.0314,/Recipe/OVL/OVL_M1M2.idp,/Recipe/OVL/OVL_M1M2.idw
M10A,ACD448,ACD448,VERITYSEM_4,TK663876,2025-06-27 05:18:42.678637,CONTACT/CONTACT_CD_14nm,CONTACT,CONTACT_CD_14nm,2025-06-27 05:18:42.678637,2025-06-27 05:55:02.678637,20250627_CONTACT_CD_14nm_TK663876,2180,Yes,Fail,16,87,0.1839,/Recipe/CONTACT/CONTACT_CD_14nm.idp,/Recipe/CONTACT/CONTACT_CD_14nm.idw
M10A,ECDX132,ECDX132,CG6380,QA961530,2025-07-06 20:38:21.678637,ROUGH/ROUGH_SIDEWALL_LER,ROUGH,ROUGH_SIDEWALL_LER,2025-07-06 20:38:21.678637,2025-07-06 21:10:57.678637,20250706_ROUGH_SIDEWALL_LER_QA961530,1956,Yes,Fail,89,394,0.2259,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idp,/Recipe/ROUGH/ROUGH_SIDEWALL_LER.idw
M10A,ECXDX754,ECXDX754,CG6380,EN714054,2025-07-09 00:15:59.678637,CD/CD_GATE_28nm,CD,CD_GATE_28nm,2025-07-09 00:15:59.678637,2025-07-09 01:14:42.678637,20250709_CD_GATE_28nm_EN714054,3523,Yes,Pass,22,194,0.1134,/Recipe/CD/CD_GATE_28nm.idp,/Recipe/CD/CD_GATE_28nm.idw
M15A,PCD818,PCD818,VERITYSEM_4,EN132316,2025-07-02 15:18:28.678637,VIA/VIA_CD_7nm,VIA,VIA_CD_7nm,2025-07-02 15:18:28.678637,2025-07-02 15:50:09.678637,20250702_VIA_CD_7nm_EN132316,1901,Yes,Pass,28,201,0.1393,/Recipe/VIA/VIA_CD_7nm.idp,/Recipe/VIA/VIA_CD_7nm.idw
M16E,ECXDX204,ECXDX204,CG6340,EN779414,2025-07-03 01:18:48.678637,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-07-03 01:18:48.678637,2025-07-03 01:26:39.678637,20250703_GATE_CD_28nm_EN779414,471,Yes,Pass,26,325,0.08,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M11B,ECXDX350,ECXDX350,CG6340,EN877446,2025-07-07 05:04:13.678637,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-07-07 05:04:13.678637,2025-07-07 05:18:56.678637,20250707_GATE_CD_28nm_EN877446,883,Yes,Pass,18,477,0.0377,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M16E,ECXDX242,ECXDX242,CG6320,QA993650,2025-06-30 01:13:59.678637,CD/CD_METAL1_5nm,CD,CD_METAL1_5nm,2025-06-30 01:13:59.678637,2025-06-30 02:04:50.678637,20250630_CD_METAL1_5nm_QA993650,3051,Yes,Fail,222,421,0.5273,/Recipe/CD/CD_METAL1_5nm.idp,/Recipe/CD/CD_METAL1_5nm.idw
M11A,HCDX617,HCDX617,CG6340,EN787313,2025-07-11 03:14:38.678637,ROUGH/ROUGH_GATE_LWR,ROUGH,ROUGH_GATE_LWR,2025-07-11 03:14:38.678637,2025-07-11 03:32:50.678637,20250711_ROUGH_GATE_LWR_EN787313,1092,Yes,Pass,36,365,0.0986,/Recipe/ROUGH/ROUGH_GATE_LWR.idp,/Recipe/ROUGH/ROUGH_GATE_LWR.idw
M16B,ACD384,ACD384,TP4000,QA482199,2025-07-14 08:29:56.678637,GATE/GATE_PROFILE_3D,GATE,GATE_PROFILE_3D,2025-07-14 08:29:56.678637,2025-07-14 09:28:34.678637,20250714_GATE_PROFILE_3D_QA482199,3518,Yes,Pass,11,273,0.0403,/Recipe/GATE/GATE_PROFILE_3D.idp,/Recipe/GATE/GATE_PROFILE_3D.idw
M16E,HCDX127,HCDX127,CG6320,EN447668,2025-07-05 19:59:00.678637,VIA/VIA_TAPER_ANGLE,VIA,VIA_TAPER_ANGLE,2025-07-05 19:59:00.678637,2025-07-05 20:37:14.678637,20250705_VIA_TAPER_ANGLE_EN447668,2294,Yes,Pass,4,360,0.0111,/Recipe/VIA/VIA_TAPER_ANGLE.idp,/Recipe/VIA/VIA_TAPER_ANGLE.idw
M16A,ECDX130,ECDX130,CG6320,TK376021,2025-07-17 09:04:13.678637,OVL/OVL_VIA_METAL,OVL,OVL_VIA_METAL,2025-07-17 09:04:13.678637,2025-07-17 09:52:20.678637,20250717_OVL_VIA_METAL_TK376021,2887,Yes,Pass,29,257,0.1128,/Recipe/OVL/OVL_VIA_METAL.idp,/Recipe/OVL/OVL_VIA_METAL.idw
M16A,ECDX189,ECDX189,CG6300,DV669868,2025-06-29 12:33:06.678637,METAL/METAL2_PITCH,METAL,METAL2_PITCH,2025-06-29 12:33:06.678637,2025-06-29 12:53:20.678637,20250629_METAL2_PITCH_DV669868,1214,Yes,Pass,21,488,0.043,/Recipe/METAL/METAL2_PITCH.idp,/Recipe/METAL/METAL2_PITCH.idw
M15A,PCD658,PCD658,TP3500,DV626560,2025-06-23 03:52:51.678637,CD/CD_CONTACT_14nm,CD,CD_CONTACT_14nm,2025-06-23 03:52:51.678637,2025-06-23 04:49:32.678637,20250623_CD_CONTACT_14nm_DV626560,3401,Yes,Pass,11,141,0.078,/Recipe/CD/CD_CONTACT_14nm.idp,/Recipe/CD/CD_CONTACT_14nm.idw
R3,MCD990,MCD990,TP4000,EN606990,2025-07-12 23:23:45.678637,GATE/GATE_CD_28nm,GATE,GATE_CD_28nm,2025-07-12 23:23:45.678637,2025-07-12 23:46:47.678637,20250712_GATE_CD_28nm_EN606990,1382,Yes,Fail,75,155,0.4839,/Recipe/GATE/GATE_CD_28nm.idp,/Recipe/GATE/GATE_CD_28nm.idw
M15B,HCDX127,HCDX127,CG6360,PD148693,2025-07-17 06:43:21.678637,CD/CD_VIA_7nm,CD,CD_VIA_7nm,2025-07-17 06:43:21.678637,2025-07-17 07:07:01.678637,20250717_CD_VIA_7nm_PD148693,1420,Yes,Pass,28,328,0.0854,/Recipe/CD/CD_VIA_7nm.idp,/Recipe/CD/CD_VIA_7nm.idw
M14B,HCDX674,HCDX674,CG6360,QA785073,2025-07-11 21:07:55.678637,OVL/OVL_VIA_METAL,OVL,OVL_VIA_METAL,2025-07-11 21:07:55.678637,2025-07-11 21:48:10.678637,20250711_OVL_VIA_METAL_QA785073,2415,Yes,Pass,16,226,0.0708,/Recipe/OVL/OVL_VIA_METAL.idp,/Recipe/OVL/OVL_VIA_METAL.idw
M16A,PCD529,PCD529,TP3000,TK561267,2025-07-18 00:50:58.678637,PROF/PROF_GATE_SIDEWALL,PROF,PROF_GATE_SIDEWALL,2025-07-18 00:50:58.678637,2025-07-18 01:10:24.678637,20250718_PROF_GATE_SIDEWALL_TK561267,1166,Yes,Pass,38,358,0.1061,/Recipe/PROF/PROF_GATE_SIDEWALL.idp,/Recipe/PROF/PROF_GATE_SIDEWALL.idw
M15A,ECXDX242,ECXDX242,CG6320,DV855242,2025-06-28 23:39:54.678637,OVL/OVL_GATE_CONTACT,OVL,OVL_GATE_CONTACT,2025-06-28 23:39:54.678637,2025-06-29 00:25:13.678637,20250628_OVL_GATE_CONTACT_DV855242,2719,Yes,Pass,2,61,0.0328,/Recipe/OVL/OVL_GATE_CONTACT.idp,/Recipe/OVL/OVL_GATE_CONTACT.idw
M16B,ECXDX854,ECXDX854,CG6380,TK241268,2025-06-22 02:18:44.678637,METAL/METAL1_CD,METAL,METAL1_CD,2025-06-22 02:18:44.678637,2025-06-22 02:35:05.678637,20250622_METAL1_CD_TK241268,981,Yes,Pass,23,257,0.0895,/Recipe/METAL/METAL1_CD.idp,/Recipe/METAL/METAL1_CD.idw
R3,MCD990,MCD990,TP3000,EN793889,2025-07-13 22:48:11.678637,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-07-13 22:48:11.678637,2025-07-13 23:26:03.678637,20250713_THICK_OXIDE_EN793889,2272,Yes,Pass,7,357,0.0196,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M16B,MCD106,MCD106,TP4000,EN635617,2025-06-27 05:31:40.678637,THICK/THICK_OXIDE,THICK,THICK_OXIDE,2025-06-27 05:31:40.678637,2025-06-27 06:07:37.678637,20250627_THICK_OXIDE_EN635617,2157,Yes,Fail,97,243,0.3992,/Recipe/THICK/THICK_OXIDE.idp,/Recipe/THICK/THICK_OXIDE.idw
M11B,ECXDX328,ECXDX328,CG6300,QA628859,2025-06-30 11:21:11.678637,CONTACT/CONTACT_CD_14nm,CONTACT,CONTACT_CD_14nm,2025-06-30 11:21:11.678637,2025-06-30 12:08:09.678637,20250630_CONTACT_CD_14nm_QA628859,2818,Yes,Pass,24,322,0.0745,/Recipe/CONTACT/CONTACT_CD_14nm.idp,/Recipe/CONTACT/CONTACT_CD_14nm.idw
M15B,ECXDX242,ECXDX242,CG6300,EN236659,2025-06-22 05:51:08.678637,METAL/METAL1_CD,METAL,METAL1_CD,2025-06-22 05:51:08.678637,2025-06-22 06:31:46.678637,20250622_METAL1_CD_EN236659,2438,Yes,Pass,32,407,0.0786,/Recipe/METAL/METAL1_CD.idp,/Recipe/METAL/METAL1_CD.idw
R4,ECDX704,ECDX704,CG6360,PD467544,2025-07-15 16:40:30.678637,OVL/OVL_GATE_CONTACT,OVL,OVL_GATE_CONTACT,2025-07-15 16:40:30.678637,2025-07-15 17:01:22.678637,20250715_OVL_GATE_CONTACT_PD467544,1252,Yes,Fail,256,356,0.7191,/Recipe/OVL/OVL_GATE_CONTACT.idp,/Recipe/OVL/OVL_GATE_CONTACT.idw
M11B,PCD833,PCD833,PROVISION_10,WF843596,2025-07-03 08:34:22.678637,CD/CD_GATE_28nm,CD,CD_GATE_28nm,2025-07-03 08:34:22.678637,2025-07-03 08:53:23.678637,20250703_CD_GATE_28nm_WF843596,1141,Yes,Pass,3,235,0.0128,/Recipe/CD/CD_GATE_28nm.idp,/Recipe/CD/CD_GATE_28nm.idw
M14A,PCD765,PCD765,PROVISION_10,QA544136,2025-06-28 20:57:54.678637,GATE/GATE_PROFILE_3D,GATE,GATE_PROFILE_3D,2025-06-28 20:57:54.678637,2025-06-28 21:31:06.678637,20250628_GATE_PROFILE_3D_QA544136,1992,Yes,Pass,7,141,0.0496,/Recipe/GATE/GATE_PROFILE_3D.idp,/Recipe/GATE/GATE_PROFILE_3D.idw
